Gene Id
ENSG00000164961 En
ENSG00000165175 En
ENSG00000165195 En
ENSG00000165406 En
ENSG00000165424 En
ENSG00000165512 En
ENSG00000165675 En
ENSG00000165792 En
ENSG00000165819 En
ENSG00000165959 En
ENSG00000166016 En
ENSG00000166086 En
ENSG00000166147 En
ENSG00000166173 En
ENSG00000166311 En
ENSG00000166347 En
ENSG00000166387 En
ENSG00000166394 En
ENSG00000166398 En
ENSG00000166508 En
ENSG00000166526 En
ENSG00000166710 En
ENSG00000166794 En
ENSG00000166923 En
ENSG00000167081 En
ENSG00000167106 En
ENSG00000167191 En
ENSG00000167461 En
ENSG00000167635 En
ENSG00000167755 En
ENSG00000167766 En
ENSG00000167842 En
ENSG00000167995 En
ENSG00000168002 En
ENSG00000168152 En
ENSG00000168214 En
ENSG00000168310 En
ENSG00000168314 En
ENSG00000168484 En
ENSG00000168522 En
ENSG00000168575 En
ENSG00000168758 En
ENSG00000168795 En
ENSG00000168906 En
ENSG00000169087 En
ENSG00000169242 En
ENSG00000169247 En
ENSG00000169398 En
ENSG00000169504 En
ENSG00000169554 En
ENSG00000169562 En
ENSG00000169813 En
ENSG00000169855 En
ENSG00000169919 En
ENSG00000170017 En
ENSG00000170242 En
ENSG00000170271 En
ENSG00000170348 En
ENSG00000170537 En
ENSG00000170581 En
ENSG00000170677 En
ENSG00000170759 En
ENSG00000170775 En
ENSG00000170802 En
ENSG00000170836 En
ENSG00000170873 En
ENSG00000171316 En
ENSG00000171368 En
ENSG00000171492 En
ENSG00000171606 En
ENSG00000171621 En
ENSG00000171840 En
ENSG00000172005 En
ENSG00000172086 En
ENSG00000172466 En
ENSG00000172817 En
ENSG00000172890 En
ENSG00000172893 En
ENSG00000173145 En
ENSG00000173209 En
ENSG00000173327 En
ENSG00000173473 En
ENSG00000173786 En
ENSG00000173801 En
ENSG00000173914 En
ENSG00000174607 En
ENSG00000174851 En
ENSG00000175130 En
ENSG00000175220 En
ENSG00000175305 En
ENSG00000176463 En
ENSG00000176485 En
ENSG00000176624 En
ENSG00000176658 En
ENSG00000176890 En
ENSG00000177105 En
ENSG00000177156 En
ENSG00000177469 En
ENSG00000177551 En
ENSG00000177853 En
ENSG00000179364 En
ENSG00000179403 En
ENSG00000179833 En
ENSG00000180370 En
ENSG00000180479 En
ENSG00000180573 En
ENSG00000180596 En
ENSG00000180739 En
ENSG00000180834 En
ENSG00000181409 En
ENSG00000181458 En
ENSG00000181704 En
ENSG00000181924 En
ENSG00000182158 En
ENSG00000182372 En
ENSG00000182504 En
ENSG00000183230 En
ENSG00000183283 En
ENSG00000183337 En
ENSG00000184007 En
ENSG00000184014 En
ENSG00000184144 En
ENSG00000184226 En
ENSG00000184588 En
ENSG00000184678 En
ENSG00000185437 En
ENSG00000185670 En
ENSG00000185722 En
ENSG00000185736 En
ENSG00000185862 En
ENSG00000186001 En
ENSG00000186318 En
ENSG00000186340 En
ENSG00000186480 En
ENSG00000186522 En
ENSG00000186625 En
ENSG00000187097 En
ENSG00000187098 En
ENSG00000187164 En
ENSG00000187239 En
ENSG00000187764 En
ENSG00000187775 En
ENSG00000188153 En
ENSG00000188554 En
ENSG00000188641 En
ENSG00000188786 En
ENSG00000189058 En
ENSG00000189067 En
ENSG00000189319 En
ENSG00000196104 En
ENSG00000196159 En
ENSG00000196187 En
ENSG00000196352 En
ENSG00000196517 En
ENSG00000196535 En
ENSG00000196547 En
ENSG00000196586 En
ENSG00000196678 En
ENSG00000196743 En
ENSG00000196812 En
ENSG00000196814 En
ENSG00000196839 En
ENSG00000196975 En
ENSG00000196981 En
ENSG00000197355 En
ENSG00000197461 En
ENSG00000197563 En
ENSG00000197622 En
ENSG00000197712 En
ENSG00000197771 En
ENSG00000197892 En
ENSG00000197971 En
ENSG00000198000 En
ENSG00000198001 En
ENSG00000198121 En
ENSG00000198130 En
ENSG00000198382 En
ENSG00000198597 En
ENSG00000198604 En
ENSG00000198625 En
ENSG00000198690 En
ENSG00000198740 En
ENSG00000198753 En
ENSG00000198756 En
ENSG00000198799 En
ENSG00000198822 En
ENSG00000198835 En
ENSG00000198948 En
ENSG00000198964 En
ENSG00000204138 En
ENSG00000204387 En
ENSG00000204392 En
ENSG00000204580 En
ENSG00000204655 En
ENSG00000205927 En
ENSG00000206053 En
ENSG00000207547 En
ENSG00000211584 En
ENSG00000212127 En
ENSG00000213064 En
ENSG00000213977 En
ENSG00000214544 En
ENSG00000217576 En
ENSG00000227372 En
ENSG00000229645 En
ENSG00000235043 En
ENSG00000239194 En
ENSG00000240065 En
ENSG00000243646 En
ENSG00000244754 En
ENSG00000246705 En
ENSG00000250722 En
ENSG00000254685 En
ENSG00000254806 En
ENSG00000254893 En
ENSG00000255423 En
ENSG00000255439 En
ENSG00000257103 En
ENSG00000257267 En
ENSG00000257365 En
ENSG00000258461 En
ENSG00000270024 En
