Gene Id
ENSG00000172867 En
ENSG00000172955 En
ENSG00000173020 En
ENSG00000173068 En
ENSG00000173077 En
ENSG00000173156 En
ENSG00000173264 En
ENSG00000173578 En
ENSG00000173762 En
ENSG00000173805 En
ENSG00000173826 En
ENSG00000173894 En
ENSG00000173917 En
ENSG00000174111 En
ENSG00000174156 En
ENSG00000174165 En
ENSG00000174175 En
ENSG00000174343 En
ENSG00000174417 En
ENSG00000174697 En
ENSG00000174837 En
ENSG00000174963 En
ENSG00000175063 En
ENSG00000175164 En
ENSG00000175189 En
ENSG00000175325 En
ENSG00000175509 En
ENSG00000175520 En
ENSG00000175591 En
ENSG00000175646 En
ENSG00000176009 En
ENSG00000176029 En
ENSG00000176076 En
ENSG00000176092 En
ENSG00000176136 En
ENSG00000176153 En
ENSG00000176170 En
ENSG00000176227 En
ENSG00000176383 En
ENSG00000176601 En
ENSG00000176678 En
ENSG00000176842 En
ENSG00000177143 En
ENSG00000177455 En
ENSG00000177494 En
ENSG00000177548 En
ENSG00000177666 En
ENSG00000177791 En
ENSG00000178038 En
ENSG00000178279 En
ENSG00000178363 En
ENSG00000178462 En
ENSG00000178522 En
ENSG00000178623 En
ENSG00000178772 En
ENSG00000178828 En
ENSG00000179148 En
ENSG00000179546 En
ENSG00000179593 En
ENSG00000179913 En
ENSG00000179935 En
ENSG00000180016 En
ENSG00000180209 En
ENSG00000180509 En
ENSG00000180818 En
ENSG00000180999 En
ENSG00000181143 En
ENSG00000181374 En
ENSG00000181634 En
ENSG00000182048 En
ENSG00000182070 En
ENSG00000182109 En
ENSG00000182257 En
ENSG00000182379 En
ENSG00000182533 En
ENSG00000182631 En
ENSG00000182704 En
ENSG00000182791 En
ENSG00000182795 En
ENSG00000182866 En
ENSG00000182885 En
ENSG00000183024 En
ENSG00000183035 En
ENSG00000183072 En
ENSG00000183145 En
ENSG00000183242 En
ENSG00000183386 En
ENSG00000183421 En
ENSG00000183625 En
ENSG00000183668 En
ENSG00000183747 En
ENSG00000183795 En
ENSG00000183813 En
ENSG00000183914 En
ENSG00000184012 En
ENSG00000184029 En
ENSG00000184166 En
ENSG00000184344 En
ENSG00000184363 En
ENSG00000184502 En
ENSG00000184895 En
ENSG00000184908 En
ENSG00000184937 En
ENSG00000185069 En
ENSG00000185231 En
ENSG00000185245 En
ENSG00000185303 En
ENSG00000185313 En
ENSG00000185338 En
ENSG00000185527 En
ENSG00000185554 En
ENSG00000185559 En
ENSG00000185652 En
ENSG00000185664 En
ENSG00000185811 En
ENSG00000185823 En
ENSG00000186115 En
ENSG00000186431 En
ENSG00000186474 En
ENSG00000186564 En
ENSG00000186790 En
ENSG00000186803 En
ENSG00000186827 En
ENSG00000186847 En
ENSG00000186912 En
ENSG00000187003 En
ENSG00000187010 En
ENSG00000187021 En
ENSG00000187045 En
ENSG00000187191 En
ENSG00000187242 En
ENSG00000187244 En
ENSG00000187266 En
ENSG00000187288 En
ENSG00000187621 En
ENSG00000187754 En
ENSG00000187848 En
ENSG00000187908 En
ENSG00000188130 En
ENSG00000188257 En
ENSG00000188488 En
ENSG00000188581 En
ENSG00000188763 En
ENSG00000188778 En
ENSG00000188784 En
ENSG00000188910 En
ENSG00000189037 En
ENSG00000189143 En
ENSG00000189298 En
ENSG00000189430 En
ENSG00000189433 En
ENSG00000196115 En
ENSG00000196184 En
ENSG00000196188 En
ENSG00000196420 En
ENSG00000196468 En
ENSG00000196475 En
ENSG00000196533 En
ENSG00000196549 En
ENSG00000196557 En
ENSG00000197046 En
ENSG00000197153 En
ENSG00000197273 En
ENSG00000197421 En
ENSG00000197467 En
ENSG00000197506 En
ENSG00000197565 En
ENSG00000197646 En
ENSG00000197870 En
ENSG00000197905 En
ENSG00000198049 En
ENSG00000198055 En
ENSG00000198125 En
ENSG00000198183 En
ENSG00000198203 En
ENSG00000198685 En
ENSG00000198691 En
ENSG00000198758 En
ENSG00000198788 En
ENSG00000198807 En
ENSG00000198844 En
ENSG00000198851 En
ENSG00000198858 En
ENSG00000203857 En
ENSG00000204175 En
ENSG00000204248 En
